Modelo,Usa_Penalidade,ID_Fluxo,Rota,Tipo_Rota,Origem,Lat_O,Lon_O,Destino,Lat_D,Lon_D,Custo_Horas,Doses,Vacina,Modal
2,False,Macapa_AP_Pfizer,Macapa -> AP,ik,Macapa,0.0407,-51.0574,AP,1.41,-51.77,2.279,5876,Pfizer,aereo
2,False,Macapa_AP_AstraZeneca,Macapa -> AP,ik,Macapa,0.0407,-51.0574,AP,1.41,-51.77,2.279,5876,AstraZeneca,aereo
2,False,Macapa_AP_CoronaVac,Macapa -> AP,ik,Macapa,0.0407,-51.0574,AP,1.41,-51.77,2.279,4918,CoronaVac,aereo
2,False,Macapa_AP_Janssen,Macapa -> AP,ik,Macapa,0.0407,-51.0574,AP,1.41,-51.77,2.279,978,Janssen,aereo
2,False,Macapa_PA_AstraZeneca,Macapa -> PA,ik,Macapa,0.0407,-51.0574,PA,-5.53,-52.29,3.031,1569,AstraZeneca,aereo
2,False,Macapa_RR_Pfizer,Macapa -> RR,ik,Macapa,0.0407,-51.0574,RR,1.89,-61.22,3.866,913,Pfizer,aereo
2,False,Macapa_RR_CoronaVac,Macapa -> RR,ik,Macapa,0.0407,-51.0574,RR,1.89,-61.22,3.866,523,CoronaVac,aereo
2,False,Palmas_BA_Janssen,Palmas -> BA,ik,Palmas,-10.1845,-48.3337,BA,-12.96,-38.51,3.810,150,Janssen,aereo
2,False,Palmas_DF_AstraZeneca,Palmas -> DF,ik,Palmas,-10.1845,-48.3337,DF,-15.83,-47.86,3.023,1263,AstraZeneca,aereo
2,False,Palmas_PA_CoronaVac,Palmas -> PA,ik,Palmas,-10.1845,-48.3337,PA,-5.53,-52.29,3.099,3062,CoronaVac,aereo
2,False,Palmas_TO_Pfizer,Palmas -> TO,ik,Palmas,-10.1845,-48.3337,TO,-10.25,-48.25,0.754,3924,Pfizer,rodoviario
2,False,Palmas_TO_AstraZeneca,Palmas -> TO,ik,Palmas,-10.1845,-48.3337,TO,-10.25,-48.25,0.754,3940,AstraZeneca,rodoviario
2,False,Palmas_TO_CoronaVac,Palmas -> TO,ik,Palmas,-10.1845,-48.3337,TO,-10.25,-48.25,0.754,3940,CoronaVac,rodoviario
2,False,Palmas_TO_Janssen,Palmas -> TO,ik,Palmas,-10.1845,-48.3337,TO,-10.25,-48.25,0.754,656,Janssen,rodoviario
2,False,SaoLuis_CE_Janssen,SaoLuis -> CE,ik,SaoLuis,-2.5274,-44.3061,CE,-3.71,-38.54,3.062,1049,Janssen,aereo
2,False,SaoLuis_MA_Pfizer,SaoLuis -> MA,ik,SaoLuis,-2.5274,-44.3061,MA,-2.55,-44.3,0.556,6829,Pfizer,rodoviario
2,False,SaoLuis_MA_AstraZeneca,SaoLuis -> MA,ik,SaoLuis,-2.5274,-44.3061,MA,-2.55,-44.3,0.556,8338,AstraZeneca,rodoviario
2,False,SaoLuis_MA_CoronaVac,SaoLuis -> MA,ik,SaoLuis,-2.5274,-44.3061,MA,-2.55,-44.3,0.556,13070,CoronaVac,rodoviario
2,False,SaoLuis_MA_Janssen,SaoLuis -> MA,ik,SaoLuis,-2.5274,-44.3061,MA,-2.55,-44.3,0.556,2178,Janssen,rodoviario
2,False,Teresina_BA_Janssen,Teresina -> BA,ik,Teresina,-5.0911,-42.8116,BA,-12.96,-38.51,3.616,543,Janssen,aereo
2,False,Teresina_MA_AstraZeneca,Teresina -> MA,ik,Teresina,-5.0911,-42.8116,MA,-2.55,-44.3,2.532,4598,AstraZeneca,aereo
2,False,Teresina_PA_Pfizer,Teresina -> PA,ik,Teresina,-5.0911,-42.8116,PA,-5.53,-52.29,3.707,4960,Pfizer,aereo
2,False,Teresina_PI_Pfizer,Teresina -> PI,ik,Teresina,-5.0911,-42.8116,PI,-8.28,-43.68,2.597,1623,Pfizer,aereo
2,False,Teresina_PI_AstraZeneca,Teresina -> PI,ik,Teresina,-5.0911,-42.8116,PI,-8.28,-43.68,2.597,10868,AstraZeneca,aereo
2,False,Teresina_PI_CoronaVac,Teresina -> PI,ik,Teresina,-5.0911,-42.8116,PI,-8.28,-43.68,2.597,10868,CoronaVac,aereo
2,False,Teresina_PI_Janssen,Teresina -> PI,ik,Teresina,-5.0911,-42.8116,PI,-8.28,-43.68,2.597,1810,Janssen,aereo
2,False,Fortaleza_CE_Pfizer,Fortaleza -> CE,ik,Fortaleza,-3.7254,-38.5236,CE,-3.71,-38.54,0.554,30940,Pfizer,rodoviario
2,False,Fortaleza_CE_AstraZeneca,Fortaleza -> CE,ik,Fortaleza,-3.7254,-38.5236,CE,-3.71,-38.54,0.554,30940,AstraZeneca,rodoviario
2,False,Fortaleza_CE_CoronaVac,Fortaleza -> CE,ik,Fortaleza,-3.7254,-38.5236,CE,-3.71,-38.54,0.554,30940,CoronaVac,rodoviario
2,False,Fortaleza_CE_Janssen,Fortaleza -> CE,ik,Fortaleza,-3.7254,-38.5236,CE,-3.71,-38.54,0.554,4107,Janssen,rodoviario
2,False,Fortaleza_MA_Pfizer,Fortaleza -> MA,ik,Fortaleza,-3.7254,-38.5236,MA,-2.55,-44.3,3.064,6241,Pfizer,aereo
2,False,Fortaleza_PI_Pfizer,Fortaleza -> PI,ik,Fortaleza,-3.7254,-38.5236,PI,-8.28,-43.68,3.239,2659,Pfizer,aereo
2,False,Fortaleza_RN_CoronaVac,Fortaleza -> RN,ik,Fortaleza,-3.7254,-38.5236,RN,-5.22,-36.52,2.451,2489,CoronaVac,aereo
2,False,Natal_RN_Pfizer,Natal -> RN,ik,Natal,-5.8301,-35.2128,RN,-5.22,-36.52,2.260,6456,Pfizer,aereo
2,False,Natal_RN_AstraZeneca,Natal -> RN,ik,Natal,-5.8301,-35.2128,RN,-5.22,-36.52,2.260,9410,AstraZeneca,aereo
2,False,Natal_RN_CoronaVac,Natal -> RN,ik,Natal,-5.8301,-35.2128,RN,-5.22,-36.52,2.260,6921,CoronaVac,aereo
2,False,Natal_RN_Janssen,Natal -> RN,ik,Natal,-5.8301,-35.2128,RN,-5.22,-36.52,2.260,1024,Janssen,aereo
2,False,JoaoPessoa_BA_AstraZeneca,JoaoPessoa -> BA,ik,JoaoPessoa,-7.1688,-34.8638,BA,-12.96,-38.51,3.231,4501,AstraZeneca,aereo
2,False,JoaoPessoa_PB_Pfizer,JoaoPessoa -> PB,ik,JoaoPessoa,-7.1688,-34.8638,PB,-7.06,-35.55,2.125,8689,Pfizer,aereo
2,False,JoaoPessoa_PB_AstraZeneca,JoaoPessoa -> PB,ik,JoaoPessoa,-7.1688,-34.8638,PB,-7.06,-35.55,2.125,10770,AstraZeneca,aereo
2,False,JoaoPessoa_PB_CoronaVac,JoaoPessoa -> PB,ik,JoaoPessoa,-7.1688,-34.8638,PB,-7.06,-35.55,2.125,9381,CoronaVac,aereo
2,False,JoaoPessoa_PB_Janssen,JoaoPessoa -> PB,ik,JoaoPessoa,-7.1688,-34.8638,PB,-7.06,-35.55,2.125,1058,Janssen,aereo
2,False,JoaoPessoa_RN_Pfizer,JoaoPessoa -> RN,ik,JoaoPessoa,-7.1688,-34.8638,RN,-5.22,-36.52,2.461,2954,Pfizer,aereo
2,False,JoaoPessoa_RN_Janssen,JoaoPessoa -> RN,ik,JoaoPessoa,-7.1688,-34.8638,RN,-5.22,-36.52,2.461,544,Janssen,aereo
2,False,Recife_AL_AstraZeneca,Recife -> AL,ik,Recife,-8.0632,-34.8711,AL,-9.71,-35.73,2.335,4488,AstraZeneca,aereo
2,False,Recife_AL_Janssen,Recife -> AL,ik,Recife,-8.0632,-34.8711,AL,-9.71,-35.73,2.335,442,Janssen,aereo
2,False,Recife_BA_AstraZeneca,Recife -> BA,ik,Recife,-8.0632,-34.8711,BA,-12.96,-38.51,3.096,1060,AstraZeneca,aereo
2,False,Recife_BA_Janssen,Recife -> BA,ik,Recife,-8.0632,-34.8711,BA,-12.96,-38.51,3.096,30,Janssen,aereo
2,False,Recife_PB_Pfizer,Recife -> PB,ik,Recife,-8.0632,-34.8711,PB,-7.06,-35.55,2.218,2081,Pfizer,aereo
2,False,Recife_PB_CoronaVac,Recife -> PB,ik,Recife,-8.0632,-34.8711,PB,-7.06,-35.55,2.218,1389,CoronaVac,aereo
2,False,Recife_PB_Janssen,Recife -> PB,ik,Recife,-8.0632,-34.8711,PB,-7.06,-35.55,2.218,736,Janssen,aereo
2,False,Recife_PE_Pfizer,Recife -> PE,ik,Recife,-8.0632,-34.8711,PE,-8.28,-35.07,1.206,19060,Pfizer,rodoviario
2,False,Recife_PE_AstraZeneca,Recife -> PE,ik,Recife,-8.0632,-34.8711,PE,-8.28,-35.07,1.206,19060,AstraZeneca,rodoviario
2,False,Recife_PE_CoronaVac,Recife -> PE,ik,Recife,-8.0632,-34.8711,PE,-8.28,-35.07,1.206,19060,CoronaVac,rodoviario
2,False,Recife_PE_Janssen,Recife -> PE,ik,Recife,-8.0632,-34.8711,PE,-8.28,-35.07,1.206,3176,Janssen,rodoviario
2,False,Recife_SE_AstraZeneca,Recife -> SE,ik,Recife,-8.0632,-34.8711,SE,-10.9,-37.07,2.645,1907,AstraZeneca,aereo
2,False,Recife_SE_Janssen,Recife -> SE,ik,Recife,-8.0632,-34.8711,SE,-10.9,-37.07,2.645,40,Janssen,aereo
2,False,Maceio_AL_Pfizer,Maceio -> AL,ik,Maceio,-9.6599,-35.7406,AL,-9.71,-35.73,0.623,11938,Pfizer,rodoviario
2,False,Maceio_AL_AstraZeneca,Maceio -> AL,ik,Maceio,-9.6599,-35.7406,AL,-9.71,-35.73,0.623,7450,AstraZeneca,rodoviario
2,False,Maceio_AL_CoronaVac,Maceio -> AL,ik,Maceio,-9.6599,-35.7406,AL,-9.71,-35.73,0.623,11525,CoronaVac,rodoviario
2,False,Maceio_AL_Janssen,Maceio -> AL,ik,Maceio,-9.6599,-35.7406,AL,-9.71,-35.73,0.623,1546,Janssen,rodoviario
2,False,Maceio_PI_Pfizer,Maceio -> PI,ik,Maceio,-9.6599,-35.7406,PI,-8.28,-43.68,3.439,5026,Pfizer,aereo
2,False,Aracaju_AL_CoronaVac,Aracaju -> AL,ik,Aracaju,-10.9444,-37.069,AL,-9.71,-35.73,2.326,413,CoronaVac,aereo
2,False,Aracaju_BA_Pfizer,Aracaju -> BA,ik,Aracaju,-10.9444,-37.069,BA,-12.96,-38.51,2.444,932,Pfizer,aereo
2,False,Aracaju_PI_Pfizer,Aracaju -> PI,ik,Aracaju,-10.9444,-37.069,PI,-8.28,-43.68,3.272,1560,Pfizer,aereo
2,False,Aracaju_SE_Pfizer,Aracaju -> SE,ik,Aracaju,-10.9444,-37.069,SE,-10.9,-37.07,0.607,7570,Pfizer,rodoviario
2,False,Aracaju_SE_AstraZeneca,Aracaju -> SE,ik,Aracaju,-10.9444,-37.069,SE,-10.9,-37.07,0.607,5663,AstraZeneca,rodoviario
2,False,Aracaju_SE_CoronaVac,Aracaju -> SE,ik,Aracaju,-10.9444,-37.069,SE,-10.9,-37.07,0.607,7570,CoronaVac,rodoviario
2,False,Aracaju_SE_Janssen,Aracaju -> SE,ik,Aracaju,-10.9444,-37.069,SE,-10.9,-37.07,0.607,1220,Janssen,rodoviario
2,False,Salvador_BA_Pfizer,Salvador -> BA,ik,Salvador,-12.9742,-38.5125,BA,-12.96,-38.51,0.535,29838,Pfizer,rodoviario
2,False,Salvador_BA_AstraZeneca,Salvador -> BA,ik,Salvador,-12.9742,-38.5125,BA,-12.96,-38.51,0.535,25209,AstraZeneca,rodoviario
2,False,Salvador_BA_CoronaVac,Salvador -> BA,ik,Salvador,-12.9742,-38.5125,BA,-12.96,-38.51,0.535,30770,CoronaVac,rodoviario
2,False,Salvador_BA_Janssen,Salvador -> BA,ik,Salvador,-12.9742,-38.5125,BA,-12.96,-38.51,0.535,3349,Janssen,rodoviario
2,False,BeloHorizonte_BA_Janssen,BeloHorizonte -> BA,ik,BeloHorizonte,-19.9237,-43.9363,BA,-12.96,-38.51,3.570,378,Janssen,aereo
2,False,BeloHorizonte_DF_Pfizer,BeloHorizonte -> DF,ik,BeloHorizonte,-19.9237,-43.9363,DF,-15.83,-47.86,3.001,6496,Pfizer,aereo
2,False,BeloHorizonte_DF_AstraZeneca,BeloHorizonte -> DF,ik,BeloHorizonte,-19.9237,-43.9363,DF,-15.83,-47.86,3.001,1653,AstraZeneca,aereo
2,False,BeloHorizonte_ES_Pfizer,BeloHorizonte -> ES,ik,BeloHorizonte,-19.9237,-43.9363,ES,-19.19,-40.34,2.627,905,Pfizer,aereo
2,False,BeloHorizonte_MG_Pfizer,BeloHorizonte -> MG,ik,BeloHorizonte,-19.9237,-43.9363,MG,-18.1,-44.38,2.338,28990,Pfizer,aereo
2,False,BeloHorizonte_MG_AstraZeneca,BeloHorizonte -> MG,ik,BeloHorizonte,-19.9237,-43.9363,MG,-18.1,-44.38,2.338,28990,AstraZeneca,aereo
2,False,BeloHorizonte_MG_CoronaVac,BeloHorizonte -> MG,ik,BeloHorizonte,-19.9237,-43.9363,MG,-18.1,-44.38,2.338,24345,CoronaVac,aereo
2,False,BeloHorizonte_MG_Janssen,BeloHorizonte -> MG,ik,BeloHorizonte,-19.9237,-43.9363,MG,-18.1,-44.38,2.338,4830,Janssen,aereo
2,False,BeloHorizonte_RJ_Pfizer,BeloHorizonte -> RJ,ik,BeloHorizonte,-19.9237,-43.9363,RJ,-22.84,-43.15,2.543,1771,Pfizer,aereo
2,False,BeloHorizonte_RJ_CoronaVac,BeloHorizonte -> RJ,ik,BeloHorizonte,-19.9237,-43.9363,RJ,-22.84,-43.15,2.543,2741,CoronaVac,aereo
2,False,Vitoria_ES_Pfizer,Vitoria -> ES,ik,Vitoria,-20.3155,-40.3128,ES,-19.19,-40.34,2.203,3215,Pfizer,aereo
2,False,Vitoria_ES_AstraZeneca,Vitoria -> ES,ik,Vitoria,-20.3155,-40.3128,ES,-19.19,-40.34,2.203,2938,AstraZeneca,aereo
2,False,Vitoria_ES_CoronaVac,Vitoria -> ES,ik,Vitoria,-20.3155,-40.3128,ES,-19.19,-40.34,2.203,4120,CoronaVac,aereo
2,False,Vitoria_ES_Janssen,Vitoria -> ES,ik,Vitoria,-20.3155,-40.3128,ES,-19.19,-40.34,2.203,561,Janssen,aereo
2,False,Vitoria_RJ_CoronaVac,Vitoria -> RJ,ik,Vitoria,-20.3155,-40.3128,RJ,-22.84,-43.15,2.660,2718,CoronaVac,aereo
2,False,RioDeJaneiro_BA_Janssen,RioDeJaneiro -> BA,ik,RioDeJaneiro,-22.9068,-43.1729,BA,-12.96,-38.51,3.967,678,Janssen,aereo
2,False,RioDeJaneiro_ES_AstraZeneca,RioDeJaneiro -> ES,ik,RioDeJaneiro,-22.9068,-43.1729,ES,-19.19,-40.34,2.824,1182,AstraZeneca,aereo
2,False,RioDeJaneiro_ES_Janssen,RioDeJaneiro -> ES,ik,RioDeJaneiro,-22.9068,-43.1729,ES,-19.19,-40.34,2.824,125,Janssen,aereo
2,False,RioDeJaneiro_PR_Janssen,RioDeJaneiro -> PR,ik,RioDeJaneiro,-22.9068,-43.1729,PR,-24.89,-51.55,3.429,80,Janssen,aereo
2,False,RioDeJaneiro_RJ_Pfizer,RioDeJaneiro -> RJ,ik,RioDeJaneiro,-22.9068,-43.1729,RJ,-22.84,-43.15,0.669,60577,Pfizer,rodoviario
2,False,RioDeJaneiro_RJ_AstraZeneca,RioDeJaneiro -> RJ,ik,RioDeJaneiro,-22.9068,-43.1729,RJ,-22.84,-43.15,0.669,80768,AstraZeneca,rodoviario
2,False,RioDeJaneiro_RJ_CoronaVac,RioDeJaneiro -> RJ,ik,RioDeJaneiro,-22.9068,-43.1729,RJ,-22.84,-43.15,0.669,75309,CoronaVac,rodoviario
2,False,RioDeJaneiro_RJ_Janssen,RioDeJaneiro -> RJ,ik,RioDeJaneiro,-22.9068,-43.1729,RJ,-22.84,-43.15,0.669,13460,Janssen,rodoviario
2,False,RioDeJaneiro_SP_Janssen,RioDeJaneiro -> SP,ik,RioDeJaneiro,-22.9068,-43.1729,SP,-23.55,-46.64,2.587,4663,Janssen,aereo
2,False,SaoPaulo_DF_AstraZeneca,SaoPaulo -> DF,ik,SaoPaulo,-23.5505,-46.6333,DF,-15.83,-47.86,3.411,8225,AstraZeneca,aereo
2,False,SaoPaulo_GO_AstraZeneca,SaoPaulo -> GO,ik,SaoPaulo,-23.5505,-46.6333,GO,-16.64,-49.31,3.329,12,AstraZeneca,aereo
2,False,SaoPaulo_PR_Pfizer,SaoPaulo -> PR,ik,SaoPaulo,-23.5505,-46.6333,PR,-24.89,-51.55,2.846,2381,Pfizer,aereo
2,False,SaoPaulo_PR_AstraZeneca,SaoPaulo -> PR,ik,SaoPaulo,-23.5505,-46.6333,PR,-24.89,-51.55,2.846,10061,AstraZeneca,aereo
2,False,SaoPaulo_RJ_Pfizer,SaoPaulo -> RJ,ik,SaoPaulo,-23.5505,-46.6333,RJ,-22.84,-43.15,2.593,18420,Pfizer,aereo
2,False,SaoPaulo_SP_Pfizer,SaoPaulo -> SP,ik,SaoPaulo,-23.5505,-46.6333,SP,-23.55,-46.64,0.515,142858,Pfizer,rodoviario
2,False,SaoPaulo_SP_AstraZeneca,SaoPaulo -> SP,ik,SaoPaulo,-23.5505,-46.6333,SP,-23.55,-46.64,0.515,142858,AstraZeneca,rodoviario
2,False,SaoPaulo_SP_CoronaVac,SaoPaulo -> SP,ik,SaoPaulo,-23.5505,-46.6333,SP,-23.55,-46.64,0.515,136200,CoronaVac,rodoviario
2,False,SaoPaulo_SP_Janssen,SaoPaulo -> SP,ik,SaoPaulo,-23.5505,-46.6333,SP,-23.55,-46.64,0.515,19145,Janssen,rodoviario
2,False,Curitiba_PR_Pfizer,Curitiba -> PR,ik,Curitiba,-25.429,-49.2671,PR,-24.89,-51.55,2.386,19587,Pfizer,aereo
2,False,Curitiba_PR_AstraZeneca,Curitiba -> PR,ik,Curitiba,-25.429,-49.2671,PR,-24.89,-51.55,2.386,11907,AstraZeneca,aereo
2,False,Curitiba_PR_CoronaVac,Curitiba -> PR,ik,Curitiba,-25.429,-49.2671,PR,-24.89,-51.55,2.386,21968,CoronaVac,aereo
2,False,Curitiba_PR_Janssen,Curitiba -> PR,ik,Curitiba,-25.429,-49.2671,PR,-24.89,-51.55,2.386,3100,Janssen,aereo
2,False,Curitiba_SC_Pfizer,Curitiba -> SC,ik,Curitiba,-25.429,-49.2671,SC,-27.33,-49.44,2.345,1050,Pfizer,aereo
2,False,Curitiba_SC_AstraZeneca,Curitiba -> SC,ik,Curitiba,-25.429,-49.2671,SC,-27.33,-49.44,2.345,2033,AstraZeneca,aereo
2,False,Curitiba_SP_CoronaVac,Curitiba -> SP,ik,Curitiba,-25.429,-49.2671,SP,-23.55,-46.64,2.549,6658,CoronaVac,aereo
2,False,Florianopolis_PR_Janssen,Florianopolis -> PR,ik,Florianopolis,-27.5945,-48.5477,PR,-24.89,-51.55,2.690,480,Janssen,aereo
2,False,Florianopolis_RS_Pfizer,Florianopolis -> RS,ik,Florianopolis,-27.5945,-48.5477,RS,-30.01,-51.22,2.608,458,Pfizer,aereo
2,False,Florianopolis_RS_AstraZeneca,Florianopolis -> RS,ik,Florianopolis,-27.5945,-48.5477,RS,-30.01,-51.22,2.608,826,AstraZeneca,aereo
2,False,Florianopolis_RS_Janssen,Florianopolis -> RS,ik,Florianopolis,-27.5945,-48.5477,RS,-30.01,-51.22,2.608,459,Janssen,aereo
2,False,Florianopolis_SC_Pfizer,Florianopolis -> SC,ik,Florianopolis,-27.5945,-48.5477,SC,-27.33,-49.44,2.151,5998,Pfizer,aereo
2,False,Florianopolis_SC_AstraZeneca,Florianopolis -> SC,ik,Florianopolis,-27.5945,-48.5477,SC,-27.33,-49.44,2.151,5015,AstraZeneca,aereo
2,False,Florianopolis_SC_CoronaVac,Florianopolis -> SC,ik,Florianopolis,-27.5945,-48.5477,SC,-27.33,-49.44,2.151,7048,CoronaVac,aereo
2,False,Florianopolis_SC_Janssen,Florianopolis -> SC,ik,Florianopolis,-27.5945,-48.5477,SC,-27.33,-49.44,2.151,1174,Janssen,aereo
2,False,PortoAlegre_RS_Pfizer,PortoAlegre -> RS,ik,PortoAlegre,-30.0346,-51.2177,RS,-30.01,-51.22,0.559,16206,Pfizer,rodoviario
2,False,PortoAlegre_RS_AstraZeneca,PortoAlegre -> RS,ik,PortoAlegre,-30.0346,-51.2177,RS,-30.01,-51.22,0.559,15838,AstraZeneca,rodoviario
2,False,PortoAlegre_RS_CoronaVac,PortoAlegre -> RS,ik,PortoAlegre,-30.0346,-51.2177,RS,-30.01,-51.22,0.559,16664,CoronaVac,rodoviario
2,False,PortoAlegre_RS_Janssen,PortoAlegre -> RS,ik,PortoAlegre,-30.0346,-51.2177,RS,-30.01,-51.22,0.559,2317,Janssen,rodoviario
2,False,CampoGrande_GO_AstraZeneca,CampoGrande -> GO,ik,CampoGrande,-20.4697,-54.6201,GO,-16.64,-49.31,3.143,597,AstraZeneca,aereo
2,False,CampoGrande_MS_Pfizer,CampoGrande -> MS,ik,CampoGrande,-20.4697,-54.6201,MS,-20.51,-54.54,0.705,11554,Pfizer,rodoviario
2,False,CampoGrande_MS_AstraZeneca,CampoGrande -> MS,ik,CampoGrande,-20.4697,-54.6201,MS,-20.51,-54.54,0.705,11554,AstraZeneca,rodoviario
2,False,CampoGrande_MS_CoronaVac,CampoGrande -> MS,ik,CampoGrande,-20.4697,-54.6201,MS,-20.51,-54.54,0.705,11554,CoronaVac,rodoviario
2,False,CampoGrande_MS_Janssen,CampoGrande -> MS,ik,CampoGrande,-20.4697,-54.6201,MS,-20.51,-54.54,0.705,1701,Janssen,rodoviario
2,False,CampoGrande_RO_Pfizer,CampoGrande -> RO,ik,CampoGrande,-20.4697,-54.6201,RO,-11.22,-62.8,4.193,4632,Pfizer,aereo
2,False,CampoGrande_RO_CoronaVac,CampoGrande -> RO,ik,CampoGrande,-20.4697,-54.6201,RO,-11.22,-62.8,4.193,1307,CoronaVac,aereo
2,False,Cuiaba_AM_Pfizer,Cuiaba -> AM,ik,Cuiaba,-15.601,-56.0974,AM,-3.07,-61.66,4.471,6862,Pfizer,aereo
2,False,Cuiaba_GO_AstraZeneca,Cuiaba -> GO,ik,Cuiaba,-15.601,-56.0974,GO,-16.64,-49.31,3.193,3537,AstraZeneca,aereo
2,False,Cuiaba_MT_Pfizer,Cuiaba -> MT,ik,Cuiaba,-15.601,-56.0974,MT,-12.64,-55.42,2.548,3361,Pfizer,aereo
2,False,Cuiaba_MT_AstraZeneca,Cuiaba -> MT,ik,Cuiaba,-15.601,-56.0974,MT,-12.64,-55.42,2.548,8302,AstraZeneca,aereo
2,False,Cuiaba_MT_CoronaVac,Cuiaba -> MT,ik,Cuiaba,-15.601,-56.0974,MT,-12.64,-55.42,2.548,4367,CoronaVac,aereo
2,False,Cuiaba_MT_Janssen,Cuiaba -> MT,ik,Cuiaba,-15.601,-56.0974,MT,-12.64,-55.42,2.548,1382,Janssen,aereo
